Amplitude,Phase
0.10782281762224438,0.6776378054991141
0.10776015033396995,0.6769148518424719
0.10776015033396995,0.6769148518424719
0.10782281762224438,0.6776378054991141
0.10790074142469891,0.6770567580286287
0.10782281762224438,0.6776378054991141
0.10776015033396995,0.6769148518424719
0.10776015033396995,0.6769148518424719
0.10776015033396995,0.6769148518424719
0.10783811941980333,0.6763339893915047
0.10790074142469891,0.6770567580286287
0.10790074142469891,0.6770567580286287
0.10790074142469891,0.6770567580286287
0.10783811941980333,0.6763339893915047
0.10777555381439835,0.6756103812162081
0.10777555381439613,0.6756103812161823
0.10782281762224438,0.6776378054991141
0.10790074142469891,0.6770567580286287
0.10783811941980333,0.6763339893915047
0.10776015033396995,0.6769148518424719
0.10790074142469891,0.6770567580286287
0.10790074142469891,0.6770567580286287
0.10777555381439613,0.6756103812161823
0.10776015033396995,0.6769148518424719
0.10777555381440113,0.6756103812161875
0.10782281762224438,0.6776378054991141
0.10782281762224438,0.6776378054991141
0.10771304470676196,0.674885932798154
0.10796341973094267,0.6777786878339422
0.10804133468260961,0.6771982948950349
0.10799416650912347,0.6751747816757051
0.10791612483776336,0.6757539664790483
0.10791612483776336,0.6757539664790483
0.10790074142469891,0.6770567580286287
0.10790074142469891,0.6770567580286287
0.10776015033396995,0.6769148518424719
0.10790074142469891,0.6770567580286287
0.10796341973094267,0.6777786878339422
0.10797870160360187,0.6764765493902638
0.10804133468260961,0.6771982948950349
0.10796341973094267,0.6777786878339422
0.10771304470676196,0.674885932798154
0.1079634197309449,0.6777786878339678
0.1077911406378084,0.6743062856296571
0.1079787016036041,0.6764765493902894
0.10799416650912069,0.6751747816757256
0.10788512409039414,0.6724247911828768
0.10786927273324758,0.6737274779694056
0.1080098143688789,0.6738733889420766
0.10780691072468304,0.6730025693549146
0.1079011584738539,0.6711224893519595
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10799416650912347,0.6751747816757051
0.108056698080222,0.675897178158633
0.10791612483776612,0.6757539664790277
0.10783811941980333,0.6763339893915047
0.10791612483776336,0.6757539664790483
0.10791612483776336,0.6757539664790483
0.10797870160360187,0.6764765493902638
0.10805669808021923,0.6758971781586537
0.10805669808021923,0.6758971781586537
0.10813473077600745,0.6753186429102954
0.10811928597618291,0.6766187386586409
0.10818193009925767,0.6773394638759398
0.10804133468261183,0.6771982948950607
0.10818193009925267,0.6773394638759348
0.1082598725290195,0.6767605586351694
0.10819727353311442,0.6760400177052484
0.10813473077600745,0.6753186429102954
0.10807224435533688,0.6745964335540386
0.10813473077600745,0.6753186429102954
0.10805669808021923,0.6758971781586537
0.10805669808021923,0.6758971781586537
0.10797870160360187,0.6764765493902638
0.10791612483776336,0.6757539664790483
0.10791612483776336,0.6757539664790483
0.10783811941980333,0.6763339893915047
0.10791612483776612,0.6757539664790277
0.108056698080222,0.675897178158633
0.10799416650912347,0.6751747816757051
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533688,0.6745964335540386
0.10813473077600745,0.6753186429102954
0.10819727353311442,0.6760400177052484
0.10811928597618291,0.6766187386586409
0.10811928597618291,0.6766187386586409
0.10818193009925767,0.6773394638759398
0.10804133468260961,0.6771982948950349
0.1081362566394834,0.6693972611400828
0.10788512409039414,0.6724247911828768
0.10785360448311293,0.675030545459012
0.10783811941980556,0.6763339893915304
0.10822850825914661,0.6734422416549739
0.10821279961261318,0.6747409422235527
0.1079794887930124,0.670546578622563
0.1081527161008901,0.6680984406425845
0.10886882014608372,0.6734498799657105
0.10821469401148892,0.6688238515175187
0.10826047293449549,0.6708459821163203
0.10826047293449549,0.6708459821163203
0.10896297536319517,0.6715877349587378
0.10896297536319517,0.6715877349587378
0.10819833640126202,0.6701220374265123
0.10865256554725229,0.6679852594604441
0.10877655997502354,0.6694287165299534
0.10905750776539977,0.6697288117759242
0.10879301448162876,0.6681375354781625
0.10944994289628492,0.666892929834655
0.11083794476622133,0.6696684198572436
0.11110270023721203,0.6712267593324058
0.11110270023721203,0.6712267593324058
0.11118102356067672,0.6706673589126365
0.11013559824144187,0.6689270542417094
0.1105569988738844,0.6693730039536925
0.11063543736073012,0.6688121579361315
0.11054071648039958,0.6706437625503863
0.11075955940685198,0.6702288465048573
0.11082170365050313,0.6709360000446275
0.10885311203635775,0.6747409422235322
0.10883758541974302,0.6760323749967541
0.10885311203635997,0.6747409422235577
0.10872828518835344,0.6733045743518287
0.10880647958646524,0.6727314716973238
0.10858775253222337,0.6731588926301767
0.10849391688016667,0.675028836270591
0.10847843103585396,0.6763245861631253
0.10847843103584896,0.6763245861631203
0.1084004612536338,0.6769020107509849
0.1084004612536338,0.6769020107509849
0.10827529727504581,0.6754621306171966
0.10821279961261318,0.6747409422235527
0.10827529727504581,0.6754621306171966
0.10821279961261318,0.6747409422235527
0.10807224435533688,0.6745964335540386
0.10821279961261596,0.6747409422235322
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10799416650912347,0.6751747816757051
0.108056698080222,0.675897178158633
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10821279961261596,0.6747409422235322
0.10807224435533688,0.6745964335540386
0.10821279961261318,0.6747409422235527
0.10827529727504581,0.6754621306171966
0.10829090451187272,0.6741640746786595
0.10833785118784436,0.6761824865616155
0.10832252766622741,0.6774802663981903
0.1084004612536338,0.6769020107509849
0.10833785118784436,0.6761824865616155
0.10841586599755347,0.6756052462434234
0.10857200375787708,0.6744532552349474
0.10865012655307564,0.673878501730182
0.10866595603039596,0.6725851536689423
0.10872828518835344,0.6733045743518287
0.10879067055588858,0.674023170311197
0.10877504309353268,0.6753152422321798
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.10799416650912347,0.6751747816757051
0.108056698080222,0.675897178158633
0.10799416650912347,0.6751747816757051
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
0.10807224435533967,0.6745964335540182
