Amplitude,Phase
0.11254354712732287,0.7093009057955589
0.11246768424752054,0.7098800085717437
0.11246768424752054,0.7098800085717437
0.11254354712732287,0.7093009057955589
0.11246768424752054,0.7098800085717437
0.11240253555858967,0.709205254982977
0.11246768424752054,0.7098800085717437
0.11246768424752054,0.7098800085717437
0.11246768424752054,0.7098800085717437
0.11261944769887886,0.7087225834054024
0.11254354712732287,0.7093009057955589
0.11246768424752288,0.7098800085717676
0.11254354712732287,0.7093009057955589
0.11254354712732287,0.7093009057955589
0.11254354712732287,0.7093009057955589
0.11254354712732287,0.7093009057955589
0.11263036890643614,0.7074706486051252
0.11246768424752288,0.7098800085717676
0.11246768424752054,0.7098800085717437
0.11263036890643614,0.7074706486051252
0.11254354712732287,0.7093009057955589
0.11246768424752054,0.7098800085717437
0.11254354712732287,0.7093009057955589
0.11246768424752054,0.7098800085717437
0.11254354712732287,0.7093009057955589
0.11240253555858967,0.709205254982977
0.11246768424752288,0.7098800085717676
0.11246768424752288,0.7098800085717676
0.11240253555858967,0.709205254982977
0.11254354712732287,0.7093009057955589
0.11279370549813411,0.7050682527156189
0.1131632891003095,0.7034504341336278
0.11247844237897311,0.7086262721276703
0.11247844237897311,0.7086262721276703
0.11247844237897311,0.7086262721276703
0.11240253555858967,0.709205254982977
0.11240253555858967,0.709205254982977
0.11240253555858967,0.709205254982977
0.11246768424752288,0.7098800085717676
0.11254354712732517,0.7093009057955829
0.11246768424752288,0.7098800085717676
0.11260870303844384,0.7099747590776094
0.11277136161277748,0.7075682750231533
0.11276045406080905,0.70881865381056
0.11260870303844152,0.7099747590775856
0.11268455972314871,0.7093963172156219
0.11260870303844152,0.7099747590775856
0.11260870303844152,0.7099747590775856
0.11260870303844152,0.7099747590775856
0.11254354712732287,0.7093009057955589
0.11254354712732287,0.7093009057955589
0.11246768424752288,0.7098800085717676
0.11246768424752288,0.7098800085717676
0.11254354712732517,0.7093009057955829
0.11246768424752288,0.7098800085717676
0.11240253555858967,0.709205254982977
0.11240253555858967,0.709205254982977
0.11240253555858967,0.709205254982977
0.11247844237897311,0.7086262721276703
0.11247844237897311,0.7086262721276703
0.11247844237897311,0.7086262721276703
0.11261944769887615,0.7087225834054229
0.11268455972314871,0.7093963172156219
0.1131632891003095,0.7034504341336278
0.11367409555391218,0.7019469821439923
0.11247844237897311,0.7086262721276703
0.11247844237897311,0.7086262721276703
0.11247844237897311,0.7086262721276703
0.11247844237897311,0.7086262721276703
0.11247844237897311,0.7086262721276703
