Amplitude,Phase
0.04868233765956586,0.7199894193919583
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.04868233765956586,0.7199894193919583
0.048898670738578724,0.7188299996216245
0.04875756351582765,0.7186370611713854
0.04868233765956586,0.7199894193919583
0.048823457476913204,0.7201787463952998
0.04875756351582765,0.7186370611713854
0.04875756351582765,0.7186370611713854
0.048832878268641404,0.7172888719648245
0.048823457476913204,0.7201787463952998
0.04875756351582765,0.7186370611713854
0.04875756351582765,0.7186370611713854
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.04874833330484202,0.7215316526394328
0.048823457476913204,0.7201787463952998
0.048823457476913204,0.7201787463952998
0.048898670738578724,0.7188299996216245
0.048898670738578724,0.7188299996216245
0.048832878268641404,0.7172888719648245
0.048823457476913204,0.7201787463952998
0.0486917857548887,0.7170912069381281
0.04884270672270538,0.7144001364568084
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.0488427067227027,0.7144001364568561
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.048898670738578724,0.7188299996216245
0.048898670738578724,0.7188299996216245
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.0488427067227027,0.7144001364568561
0.048964579034235754,0.7203669820808893
0.048823457476913204,0.7201787463952998
0.04888946716829646,0.7217162721532959
0.048823457476913204,0.7201787463952998
0.048898670738578724,0.7188299996216245
0.04890828150732688,0.7159448374021329
0.04890828150732688,0.7159448374021329
0.048918299234539324,0.7130608328588667
0.04890828150732688,0.7159448374021329
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.048898670738578724,0.7188299996216245
0.048898670738578724,0.7188299996216245
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.04890828150732688,0.7159448374021329
0.04884270672270538,0.7144001364568084
0.04892872367025251,0.7101780332408404
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.0488427067227027,0.7144001364568561
0.04876720209320979,0.7157435896688873
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.0488427067227027,0.7144001364568561
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.04897397267937745,0.7174853980500937
0.048964579034235754,0.7203669820808893
0.048964579034235754,0.7203669820808893
0.048898670738578724,0.7188299996216245
0.048898670738578724,0.7188299996216245
0.048832878268641404,0.7172888719648245
0.04890828150732688,0.7159448374021329
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.0488427067227027,0.7144001364568561
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.048832878268641404,0.7172888719648245
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.04890828150732688,0.7159448374021329
0.04890828150732688,0.7159448374021329
0.04897397267937243,0.7174853980500868
0.04897397267937243,0.7174853980500868
0.048964579034235754,0.7203669820808893
0.049039779771119514,0.7190218277412738
0.04897397267937243,0.7174853980500868
0.04904936289086639,0.7161449274399804
0.04904936289086639,0.7161449274399804
0.04942762385549277,0.7095040423652337
0.04952615470637769,0.7024940669088691
0.04893955455457196,0.7072964856774896
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.049417102302746166,0.7123575980942968
0.049417102302746166,0.7123575980942968
0.049190446226883,0.7163438697275126
0.04911506897073326,0.7176807949944183
0.04910570231653466,0.720554135844292
0.048964579034235754,0.7203669820808893
0.049039779771119514,0.7190218277412738
0.04897397267937243,0.7174853980500868
0.04897397267937243,0.7174853980500868
0.04898377282325153,0.7146049431415573
0.048918299234539324,0.7130608328588667
0.04899397922194025,0.7117256644612897
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.04899397922194025,0.7117256644612897
0.048918299234539324,0.7130608328588667
0.04898377282325153,0.7146049431415573
0.04897397267937243,0.7174853980500868
0.04897397267937243,0.7174853980500868
0.048964579034235754,0.7203669820808893
0.049039779771119514,0.7190218277412738
0.049039779771119514,0.7190218277412738
0.04911506897073326,0.7176807949944183
0.049341463294067724,0.7136822853206037
0.04942762385549509,0.7095040423652882
0.0493625364016105,0.7079670764420382
0.049406983312076616,0.7152123459443772
0.049351798346160554,0.7108240707867476
0.049297565862830475,0.7064260556560378
0.05080629882209477,0.7017946106913219
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.0488427067227027,0.7144001364568561
0.0488427067227027,0.7144001364568561
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.049406983312076616,0.7152123459443772
0.04933153149862504,0.7165416740964089
0.04933153149862504,0.7165416740964089
0.049397267130883056,0.7180682401041445
0.049256167126567475,0.7178750724863795
0.04911506897073326,0.7176807949944183
0.04911506897073326,0.7176807949944183
0.049039779771119514,0.7190218277412738
0.04904936289086639,0.7161449274399804
0.04898377282325153,0.7146049431415573
0.04898377282325153,0.7146049431415573
0.048918299234539324,0.7130608328588667
0.04899397922194025,0.7117256644612897
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.048918299234539324,0.7130608328588667
0.0488427067227027,0.7144001364568561
