df_0_028.csv_Amplitude,df_0_028.csv_Phase,df_0_038.csv_Amplitude,df_0_038.csv_Phase,df_0_055.csv_Amplitude,df_0_055.csv_Phase,df_0_071.csv_Amplitude,df_0_071.csv_Phase,df_0_093.csv_Amplitude,df_0_093.csv_Phase,df_0_126.csv_Amplitude,df_0_126.csv_Phase,df_0_182.csv_Amplitude,df_0_182.csv_Phase
0.1279159116265102,0.9665461679484619,0.0055071210090446195,1.1873322424628245,0.0787278697129806,0.7461535699010243,0.17201793653829894,0.3474438903249247,0.13577899956031217,0.7803511079282706,0.09498093605132005,-0.6091835384337727,0.073285408791008,-0.7953758703637283
0.12712804205796058,0.9660612431717849,0.00512825574360628,1.1583989025527233,0.07864835474653906,0.7519549259174848,0.1713116103214517,0.34545607572892095,0.13562909918992774,0.7859352767197844,0.0947321524832275,-0.6117974875425235,0.0731410067871529,-0.7973512133112949
0.12819242897338634,0.9635603714244504,0.0056648059266035085,1.0909296580185444,0.07838394011740925,0.7546600350706456,0.17202228579550816,0.34759938604567475,0.13553510645646927,0.7882775207836938,0.09829663735164286,-0.454645026714988,0.07563802747956495,-0.6360248646230157
0.12970386471908035,0.9602563178400214,0.00663729288666611,1.016529907290657,0.077782474507243,0.7584484783463467,0.17185409397305884,0.3468606100416148,0.1352973120769666,0.7920644071085341,0.09340782066926126,-0.6989483791479677,0.07236520820731723,-0.8853129019326174
0.1276963696599538,0.9646477647704702,0.005416447898612579,1.1166078402523791,0.078467783296024,0.7539551202081229,0.17183813481167706,0.3470821222968184,0.13555480399172745,0.7878090132775712,0.09927087276563491,-0.4216217486900605,0.07637028052762401,-0.6025197039053449
0.12797967142964742,0.963997184691338,0.005571484768902207,1.0985241969687878,0.07837964974158564,0.754782474638417,0.1719367089148059,0.347361964739682,0.13551652229032318,0.788587785133115,0.09388615246050279,-0.660465182505001,0.07262765269398525,-0.8467432120350429
0.12910531806933095,0.9615530878136723,0.006245722356405161,1.040956941482919,0.0780067796419948,0.7573474432025985,0.17173087039450033,0.34675970525260985,0.13537265514601174,0.7910056543925238,0.093081176460508,-0.71628229488271,0.07219530101407229,-0.9019077477343338
0.12848593669770988,0.962888022787148,0.005863527417361621,1.0704790592219648,0.0782187242832944,0.7560232424027765,0.17155222875995904,0.34621592398536394,0.13545000151152198,0.7897581835847303,0.09546703743151738,-0.6261199952468188,0.07353980250291613,-0.8135278646132952
0.12835481249455347,0.9656792007307183,0.005747759920903282,1.162277692595314,0.07861232115874245,0.7468077779951023,0.17189747314832213,0.3472842191257902,0.13575445009184892,0.7808598357679867,0.09470073045941439,-0.5917968752909004,0.07313188766346408,-0.776736365615981
0.12750871593711743,0.9678776649854101,0.005298757911944616,1.232231263363484,0.0789019269174301,0.7436187735329265,0.17164098947156187,0.3465716875448715,0.13586406217469327,0.7779888242656658,0.10534362884038094,-0.20756277629324535,0.08173529061035183,-0.38019884952459515
0.1303320158466257,0.9588448629848519,0.007056007187907083,0.9935944508633826,0.07753856932889673,0.7595329687301914,0.1699585143467332,0.3418059347196105,0.13522391664392172,0.7930856757648017,0.09599292654252128,-0.5543916211204285,0.07396635765324813,-0.7392229458655803
0.12756871996698654,0.9649571653404622,0.005353179113278009,1.1248574659502495,0.07850179814734326,0.7536023024781462,0.17149761100033822,0.346052237388656,0.1355704916833515,0.7874872365425063,0.09627047627815574,-0.5397383892377022,0.07415238994974459,-0.7242507026922044
0.12688552988448343,0.9667387576856152,0.005024106877361955,1.1780939053299693,0.07870954719614642,0.751082071766029,0.16936723162561934,0.33981122267239555,0.13566360917514744,0.7851326444055707,0.09704066257601741,-0.5039830280653863,0.07471173900940951,-0.6871090535448474
0.12742816072074997,0.9652979279507133,0.005279498165164393,1.1350887177145474,0.07854628801334353,0.7531220557426767,0.17006773350682688,0.3422249272914157,0.13559160155535285,0.7870328340339863,0.09185288903306373,-0.7996747425454832,0.07160147785201804,-0.9842591191564961
0.1263535070075255,0.9703838960279674,0.004798019799628078,1.3188533661590616,0.07919055234229892,0.7411129855384517,0.16923923897198906,0.339403868738385,0.13599984622103728,0.7755339498297127,0.09543962383495945,-0.5812864933079716,0.07359086702575517,-0.7669252270994519
0.12657916990662915,0.9710135714857,0.004900588961081199,1.3490987535850236,0.07930136967404962,0.7375014262337858,0.1699476414512659,0.34181076570545177,0.13609149627495284,0.7721228799492373,0.09592959647685052,-0.5555113162165302,0.07391294092343184,-0.7405170019008755
0.12980081283328823,0.9600086627992986,0.006689777935033246,1.0122927386236975,0.07775949347760401,0.7586706389390654,0.16904372988791624,0.33874757094754093,0.13529835511904323,0.7922118953414662,0.09390171923888625,-0.6460679345183165,0.07260499362465297,-0.8318160225213128
0.12615635919966126,0.9712689324678444,0.004740472239299856,1.3510070817251005,0.07928005591650508,0.7393166429801274,0.16928408110789592,0.3396651054975736,0.13605602276337495,0.7738544894678248,0.09300826903557989,-0.7332767656149987,0.07215031773029103,-0.919398932440956
0.12632946314156895,0.9699484230295351,0.004784544287804659,1.2996507869101395,0.07912567936093512,0.7428150909480253,0.16976684196638844,0.3411395825620726,0.1359478323186904,0.7771575562580421,0.092879249246832,-0.7438155304238949,0.07209622854765164,-0.9299796318397296
0.12612831268177083,0.9722348470047759,0.0047534357644565955,1.3920376505215288,0.07940709102254341,0.736032639045569,0.17010509214082117,0.3423472902865585,0.13613564217674548,0.770763046992983,0.1074919140706442,-0.15946558993251667,0.0835889411487815,-0.33045252391775715
0.12664645114010895,0.9673205370696328,0.004905838798673008,1.198520656817052,0.07880300342201725,0.7501296271285868,0.16963285022197674,0.34088405201147354,0.13572145364080973,0.7841176298336701,0.09527080481082126,-0.587996775313265,0.07347852302264983,-0.7735016924347234
0.12632629921270513,0.9727867017571104,0.004847742645550521,1.4193085392160643,0.07951368888539667,0.7327476168633114,0.17170934357302262,0.3463919366722484,0.136218139299077,0.7676703358716528,0.09785169227955247,-0.4741381062602413,0.07529302954373655,-0.6566936937622917
0.12664416448338012,0.9674775948427153,0.004928515842244567,1.1998663958050462,0.0787723800128291,0.7500775109064111,0.1693227815687838,0.3404081669089199,0.13570345948017698,0.7841954740381002,0.0967053853398905,-0.5280418261544866,0.0744619313827335,-0.712744417325089
0.12619594471988552,0.9725256403912056,0.004786001828069032,1.40643837426222,0.0794632099846645,0.7345130715961639,0.17098469898760374,0.34440651788339754,0.13618221019796758,0.7693181912918362,0.09524057924464276,-0.5886804374732182,0.07346131562232444,-0.7743823127600477
0.12652385813590913,0.9687980070684812,0.004847814127722391,1.2572206962431052,0.07900179038123054,0.7455803843410369,0.17112918147514652,0.3448602908427938,0.13586796110725022,0.7797584654860401,0.10242404526466614,-0.3080002981710875,0.07901423388772709,-0.48420462621964677
0.12670474457197536,0.9677114965362607,0.004914373230100244,1.218246512096479,0.07888637665374489,0.7481880644725478,0.17109115434683259,0.3447623421942962,0.13578980492030718,0.7821982516557126,0.10490395799022421,-0.23890273643157275,0.08113956303962258,-0.4123440002555237
0.12686591924169383,0.9668177270687782,0.0050214154624775775,1.1795745736124863,0.07870604716421316,0.7510473886073381,0.17174246624864684,0.3465083497261633,0.1356650616351565,0.7851188172573774,0.09343429082550316,-0.6737876157608547,0.07236711214459832,-0.8599303355359883
0.12687615151985343,0.9667700339466785,0.005026992993427899,1.1778093641954688,0.07869941460117776,0.7511790507316518,0.1718755159765057,0.3469302689043001,0.1356660990596957,0.7852273921136617,0.10022961442448587,-0.38372937011355723,0.0771560070707202,-0.5627236423738747
0.12689936403641028,0.9667045241130757,0.00503735220110081,1.1758621978901866,0.0786925050644418,0.7512770864490586,0.1710441696135838,0.3445733466844182,0.13566576624786295,0.7853082858252116,0.09424227085797683,-0.6414496982365812,0.07283711611013788,-0.8277004651637789
0.12652872979137864,0.9728564902566038,0.004938826818735625,1.4230862337402521,0.07953579929342096,0.7313137559971139,0.17108669326627096,0.3447800574512126,0.13623663225888033,0.7663621262926744,0.10475635134640013,-0.23000626389011555,0.08114740217410293,-0.40366980952280945
0.12693324195354597,0.966609869952802,0.005051080456473964,1.173345689105479,0.07868455113095704,0.7513844269692155,0.17190175142382358,0.3470262737985459,0.1356627253608526,0.7854041165631919,0.09343761796174412,-0.6896028494191538,0.0723756508937934,-0.8761442039156673
0.12700411289533947,0.9664138963138151,0.005080177045853555,1.1680189980687201,0.0786674732945049,0.751608916490701,0.17144179696720466,0.3458639293357057,0.13565269862439722,0.7856185617569298,0.09495942764274155,-0.6116876559086419,0.07327112331768083,-0.797738807650513
0.12688287536767906,0.9714463877904519,0.005053526992876441,1.3671031114020973,0.07936282399159468,0.7343451809346565,0.17136300960978482,0.34560806434770525,0.13614022703650408,0.7692358987812703,0.09314439720856242,-0.7088644907540309,0.07221596827252667,-0.8952586599335847
0.12727416942933173,0.9656893942494875,0.005202509395887141,1.1469021183165287,0.07859346028960705,0.7525644348563193,0.17148050661522848,0.3459829897281767,0.13561393376800956,0.7865130799999774,0.09287048818257333,-0.7383524845548539,0.07209077020384054,-0.9245074116288322
0.12724289430183522,0.9697445591202395,0.005187189939894833,1.3013664204695883,0.07914556268770005,0.7384613309096303,0.17157880810602139,0.34631526181878103,0.1360205567323624,0.7731192303637263,0.09475846707861196,-0.6117025464837077,0.07315783502840406,-0.7973849200316204
0.12772012607781044,0.9645850730801566,0.005422354663401111,1.115816173384525,0.0784698594848968,0.7539428445844965,0.17125478478237863,0.3453464744272994,0.13555579343976668,0.7877865827204646,0.09273195213331252,-0.7284016427719319,0.07199683134189873,-0.9141284852862567
0.12782599554539092,0.9643378770726305,0.005482477393885316,1.108443046379178,0.07843299767508087,0.7543073189559766,0.17196822646311924,0.34728068311464355,0.135540439421139,0.7881300228386067,0.09402723733047857,-0.6545628270210772,0.07271974473361353,-0.8401032691332861
0.1281893578179321,0.9682642698439533,0.005667310772158419,1.2508607272293475,0.07895528504793559,0.7384842102302087,0.17167406703499105,0.3466211628564541,0.13599052902502629,0.772972510094489,0.09605418319988519,-0.5517835302880072,0.07402222169375748,-0.7358949267880917
0.12785365532359153,0.9684407432323524,0.005486255896720336,1.25475712829396,0.0789714623997333,0.7398154309236578,0.17165962027778758,0.34655251146670746,0.13595114447141646,0.774352970864755,0.09335515691638636,-0.6936208519827967,0.07234387167790281,-0.8791601665592631
0.12802352491630126,0.9638848211763699,0.005590208755420082,1.0963281507714426,0.0783736321627081,0.7548468894767115,0.17175738721517042,0.346852807163777,0.1355158722422282,0.7886281015281842,0.10337743911943936,-0.2737818406800533,0.07990799783676757,-0.44765080050274136
0.12826369640703736,0.9633443436754839,0.005723802371967065,1.0826261152434793,0.07830184630046477,0.7554491956658071,0.17201576401390928,0.3474148909531371,0.13548712836788007,0.7891814398058553,0.09571960068988511,-0.5659135382196653,0.07379614935618015,-0.7504140579185931
0.1290857853513637,0.9655371414912016,0.006170126711528853,1.1692669870843286,0.07859873542548397,0.7427282235407344,0.17162593204748922,0.34659296886144214,0.1358971657228465,0.7766091419499536,0.09954373982967825,-0.4003579544068778,0.076705601428036,-0.5783263343701665
0.12859290704749315,0.9663079967760579,0.005878514423462413,1.1874017439148237,0.07870552853778638,0.7430975082173771,0.1719151361885004,0.3471348611490255,0.13588012329644925,0.7771710246991358,0.09299779208003836,-0.7264192657399042,0.072188233914168,-0.9113457683321485
0.12880153346687742,0.9621648385870736,0.00603824272491603,1.0550949789115829,0.0781346287963605,0.7566574428443834,0.17184530866130193,0.34711823152923554,0.1354264637214727,0.7902833605829594,0.09742145067626412,-0.4878040253474054,0.07500947270834629,-0.6699619099800385
0.1292577546187914,0.9611858825242535,0.006332275996102635,1.034013747185788,0.07796426016503626,0.7576685977694056,0.17204770378309675,0.34755577953639316,0.13536506212783891,0.7912531795551673,0.09654077884586483,-0.5234075590990119,0.07438983232037899,-0.7057169718051971
0.1295602051487677,0.9605251760659376,0.0065206887262243725,1.021780940895494,0.07786548910775865,0.7581914294780829,0.17193733418965298,0.34736674652860156,0.13533667719833822,0.7917138457524415,0.09330825302421512,-0.6987242465755952,0.07233915529035996,-0.8837153895341469
0.12942592499903025,0.9618729182564391,0.006424694087300739,1.0588640124052506,0.07805555617547777,0.7540919333257191,0.17199835955021342,0.3475337090065704,0.1354800892273005,0.7876998634844724,0.09406428364519767,-0.6473518616688722,0.0727626578247434,-0.832090165484225
0.12933660919026677,0.9638704959571543,0.006333658125468262,1.1195670913973768,0.07835380761336533,0.7472999217157815,0.17203650409525323,0.3476414808808367,0.1357459448131031,0.7809808443442589,0.09558625582037539,-0.5723762102091486,0.07371536426176721,-0.7565339669729754
0.13072062004878246,0.9579665416354683,0.0073066098135445914,0.9809761245149629,0.0774083316570548,0.7600637607799828,0.1720598793561543,0.3475599242385017,0.13519423885671342,0.7934995418218648,0.09272812947558595,-0.7340940768620337,0.07201063380401625,-0.9186947644009655
0.12943799999295982,0.962705762236103,0.006415737867183424,1.0845597487073995,0.07817261258165516,0.7510167309857203,0.17205041771379342,0.34765239828640593,0.13559964665282986,0.7846578603743214,0.0936740047703305,-0.671473932195157,0.07252691980294759,-0.8567158429475796
0.13005056652826086,0.9604732014195662,0.006845345355953152,1.032812108681043,0.07780664347463029,0.7551824577477672,0.17208893502240377,0.3477555207777487,0.13540460595648482,0.7887311893259573,0.10297984647326197,-0.28028051816901217,0.07963839859838742,-0.4541695949430686
0.12992895449483688,0.9598134880035043,0.006773124971063708,1.012394117995998,0.07776137434796483,0.7580690648480884,0.17210642034331602,0.3477633387382634,0.13533196189474772,0.7914455444856756,0.10113960923920548,-0.3516305006923766,0.07794841034578061,-0.5283985079290571
0.13040270268172413,0.9587814580177173,0.0071177308778277715,0.9941205159281228,0.07750967201175517,0.7592171870749861,0.17208773136613073,0.34764402806764433,0.13520407380117913,0.7928350950486608,0.0951526223166507,-0.5959634433672175,0.07343370142820384,-0.7802388877488109
0.13068618344200642,0.9580493852236454,0.007290479936228249,0.9821000694903924,0.07740808615370928,0.7600430114770811,0.17182831451426547,0.3471490943321698,0.13518778723417949,0.7935323516667804,0.10554707564463588,-0.20891035301098412,0.08195197011740757,-0.38053250421036827
0.13109507453434394,0.9572093191064124,0.007608196908894033,0.9727303865255763,0.07719950209315579,0.7601747819123874,0.1717354752048557,0.3469050317035147,0.1350993694494429,0.7938528508847146,0.0991137923451932,-0.42340530148552136,0.07631713015302864,-0.6026747746559482
0.13089776653374136,0.9576343626356167,0.00746524195540538,0.9772010035411073,0.07728089120660536,0.7601618867184754,0.1719738008762819,0.34750802370579614,0.135125684576867,0.7938347893981434,0.09156360062016644,-0.835142061501035,0.07152593064038226,-1.0181103155513909
0.1312270955821674,0.9568330488265872,0.00768755762103067,0.9662929123511937,0.0771445240519312,0.7607658085010813,0.17210856474948483,0.34774347576822306,0.13509005366207813,0.7943776894818444,0.09436750881680904,-0.6286696179100525,0.07293520616584273,-0.8131955899360132
0.13157505503671724,0.9560575961039928,0.007948388839873534,0.9575634341538357,0.07696939819590054,0.7610633088360689,0.17196362083060712,0.3475184043510923,0.13502043259491248,0.7947907855017488,0.09345226212349636,-0.7038873834129551,0.07242147752086513,-0.8907159591018307
0.12711939136702488,0.9660980871627969,0.005128318536744092,1.1593779457620377,0.07864022375089641,0.7519740511603823,0.1720480909239377,0.3476281929277542,0.13563672427835358,0.7859620717752613,0.10698848678566232,-0.17232620876335128,0.08318731618260312,-0.34315148028468834
0.12656367076255573,0.9718548060366416,0.0049176408842293235,1.3830827631702705,0.07940945835205443,0.7346304878783175,0.16969591851953006,0.34126576713844564,0.13615987277219194,0.769443977356666,0.09289794521417774,-0.7150421082061582,0.07207307500691258,-0.9012323163181898
0.12636528415406245,0.9718096159216257,0.004831518741949458,1.3793186979568932,0.07938867982556647,0.7359650071705763,0.16911643997484485,0.3395654151278804,0.1361403889263789,0.7706690095432575,0.0999886409480155,-0.38545909803183975,0.0770231944892283,-0.5643786243329673
0.1275582096941346,0.9649745592814786,0.005342146273808688,1.1262509634104265,0.07851216846733541,0.7535034005705372,0.1695031453714891,0.3406219358145668,0.13557536065415648,0.7873850529175321,0.10299527162469846,-0.2794606174447164,0.07961704178833802,-0.45400084529609164
0.12999119105611703,0.9595888240787961,0.006812305135998877,1.0053609790615807,0.07769321299857918,0.7589726257423604,0.16979715681079988,0.34132510617566925,0.13527939639254205,0.7924783440270475,0.09789974917990427,-0.46920914339495745,0.07534305401761393,-0.6512340309248582
0.12675632200729448,0.9670773127329355,0.004964033419962261,1.1891341120969319,0.07875346640756414,0.7505690851019862,0.17199850979099066,0.3475913258662375,0.13568946062594714,0.7846173736155161,0.10155947764720166,-0.33770744887149545,0.0782619519568086,-0.5152165822676482
0.12672896191543292,0.9669658518539557,0.0049207620579377765,1.1902877794458686,0.07880776847170166,0.750504125045833,0.17202931447041603,0.3476324470083486,0.13573478944480202,0.7843334005303053,0.10342430831500032,-0.2792919893331574,0.0798671276578788,-0.45478272615777826
0.12899360656462808,0.9617507010150859,0.0061608190163865515,1.0458098642382787,0.07806344941709033,0.7571092668316423,0.17190732203031572,0.34737524819123383,0.1354007070707785,0.790715244466041,0.09630136004459579,-0.5410780079503897,0.07418122232916347,-0.7254018753079964
0.12852844953653597,0.9627603010577884,0.005875389306013215,1.0686529605308002,0.07822176655563072,0.7560551100369942,0.1713562226974716,0.34558456150251027,0.13545692426832442,0.7897337878824761,0.09630633833324714,-0.540858495714345,0.07417716091887419,-0.7254004618502196
0.12633044176446923,0.9693897755728677,0.004777960276917968,1.2766334301037687,0.07905613592104437,0.7447294402125125,0.17149845132589966,0.3462003798187805,0.13589655730949946,0.7789594253708436,0.09595726056447844,-0.5541234998466703,0.07393298604238557,-0.7389139956961425
0.1260527205604269,0.9712618073104102,0.004707300514630588,1.346268021625721,0.07925116099518328,0.7401500533365785,0.17190865807230238,0.3473404358510986,0.1360256557922319,0.7746869237385509,0.0957088074582091,-0.5697258390494322,0.07376542244208166,-0.7550341501819456
0.12653463563928832,0.9676077327667348,0.004851512766286031,1.2089535404932084,0.07885049229499688,0.7496311976527538,0.17183696802297443,0.347077378525277,0.1357540857358657,0.7835746786620161,0.0935191898345508,-0.6856071202351666,0.07240935934556551,-0.8719411919096498
0.12889832928927292,0.9619517864259471,0.00609049087458718,1.0508462338399547,0.07811339794534462,0.7568076886054287,0.17207579049243188,0.34771770662731616,0.13542187335181108,0.7903928743292868,0.09522976512963793,-0.5905347695314949,0.07351654271495514,-0.7740340763846721
0.1292327973516061,0.9612329611057332,0.006303990206547992,1.0355930981429473,0.07799211966759469,0.757525608698786,0.17209945870399762,0.34774992514571573,0.135379633730662,0.7910717679134913,0.09468591140484527,-0.6124883583092771,0.07316694878531774,-0.7960938464014673
0.12599757774167294,0.9733167787957284,0.004740785517644972,1.4348196169496858,0.0795313925359627,0.7331124431729739,0.17179442612689128,0.34666829212219163,0.13621508888988484,0.7680471788346697,0.10515314608406393,-0.21287333958014815,0.08162895539492508,-0.3848085980781079
0.12613098733324218,0.9735593995825743,0.004800112906146032,1.4485029606378745,0.07958956690208852,0.7312805291976231,0.17204323520218542,0.34765600793727003,0.1362565044235427,0.7663170157093463,0.10578270807500588,-0.20516035319378242,0.08216743479437429,-0.37612153496784734
0.12597633395907887,0.9741446488660725,0.004767455283607476,1.4695275888776005,0.07963800666072168,0.730303962350059,0.17201576669513927,0.3476072367325491,0.13627833399821723,0.7654401158116889,0.10425609931643809,-0.24369112792515443,0.08069002551680059,-0.41776178753736193
0.1269131767266718,0.9723417140692102,0.005100592970301148,1.401532835564792,0.07947495216436204,0.7310473547330427,0.1720143262909861,0.34749993269180596,0.1362094010512178,0.76618256220935,0.10488144177733771,-0.2200473826773427,0.08142163651118181,-0.3916043011630315
0.13017979589389808,0.9591707053694769,0.0069334528919947494,0.9987539582380753,0.07762987382551878,0.7592504834468473,0.17198886235215807,0.34738982030376964,0.1352630424418064,0.7927107531668086,0.096615891247042,-0.5149433659298779,0.07452201779581616,-0.6958691198679131
0.12742446675041583,0.9653033923557848,0.005271385906590883,1.1363037921176495,0.07855623017574921,0.7530161643073195,0.17203206640044155,0.34757317144482663,0.13559530993837815,0.7869278741856508,0.09439707449975483,-0.6326959496305706,0.07297364632523815,-0.81689559160138
0.1259875736823967,0.9723220397045976,0.004707815973604126,1.3904788237996588,0.07938605551774795,0.7368173670641304,0.17206238248933162,0.34766616850809,0.13611697879901719,0.7715419242271205,0.09723534322478522,-0.5005131576727145,0.07489016819408917,-0.6821880307576702
0.1268387055549679,0.966887806960364,0.005007544176881969,1.1825675158237976,0.07871640979820513,0.7509139504477947,0.17210935687664666,0.34773345633063363,0.1356787292654273,0.7849661873905996,0.09660022396159654,-0.5233742524082768,0.07446199959133869,-0.7052092037748541
0.13296474946060494,0.9528653248815724,0.008933111403851378,0.9225832841191042,0.0763421121311727,0.7626757034446298,0.17210243876936326,0.3477024855360305,0.1348098389150605,0.7963440821739626,0.09280247134563233,-0.7187595677197504,0.07205207388397497,-0.9032429901546709
0.12611818386973714,0.9704206324667968,0.004715736176205257,1.3125656410339557,0.07915220483784752,0.7426331669468451,0.1719586273653284,0.34721717245987965,0.1359567509942863,0.777020529092825,0.09560445199757063,-0.5712361083022335,0.07376488359042886,-0.7539676427643348
0.1262423366514176,0.9695790175858383,0.004747670535241566,1.2818059520607994,0.07906781789476432,0.7446544317737911,0.17145817060394683,0.34593155086674926,0.1358995170700138,0.7788957113904704,0.09559474495498989,-0.5712569047920717,0.0737636361177805,-0.7543652392117497
0.1263080981351593,0.9686764155065499,0.004756781612743574,1.2482594242891893,0.07898212022231924,0.7471735463191553,0.17183098823168377,0.3468163878125243,0.1358427621023153,0.7811962621944125,0.10465745586549322,-0.2223717387795911,0.08146331197680283,-0.39116566061083036
0.12588311529894272,0.9738708833649458,0.004722347443752473,1.454690995788047,0.07957963664320712,0.7320221726784414,0.17176321882704,0.34657558745090794,0.1362411085556944,0.7670606440662067,0.09472735264625688,-0.6013815951710311,0.07318360629997665,-0.7844251675433211
0.12977746543358826,0.9600508487928467,0.006654482064967192,1.0135632691337935,0.07780064143039735,0.7585226017337082,0.17193723612418835,0.3471591910017496,0.1353215649246905,0.7919746030372316,0.0933043181640693,-0.6992901394647807,0.07231865802251955,-0.8859112873091693
0.1290170891702869,0.9617029721328336,0.006153608651775016,1.0461801762199279,0.07809264498527742,0.7569315950515377,0.17197887334475204,0.3475187681903144,0.13542405122479817,0.7904503129204885,0.09616669078727036,-0.5459210991832918,0.07408846989513784,-0.7305989589233366
0.12615507722668912,0.9696614502798777,0.004715877813875408,1.2826710424003442,0.07906910437420216,0.744931770044081,0.17086905454784285,0.3440082550344768,0.13589632243192606,0.779151739766195,0.09680693526570944,-0.5128985539364542,0.07455270572956166,-0.696299725912482
0.1258756395790371,0.9730010488183704,0.004691116676915063,1.4153425779966164,0.07945031609121156,0.7352873635415865,0.170651660127848,0.3433158778412309,0.1361545795082952,0.7701394810577585,0.09646004936290242,-0.533237352570678,0.07428938695236731,-0.7176107224070618
0.12670710583503178,0.9672799005977157,0.0049515693093960395,1.194841826287556,0.0787570028515351,0.7503190903721455,0.1712860905907749,0.3455596787669464,0.13570162917857506,0.784403711809469,0.09238558572453062,-0.7211209755725209,0.07178619886243172,-0.9064168958017187
0.12604109565232008,0.9705409513261664,0.004691823460167732,1.3145955337432271,0.07915212623971878,0.7427785751555482,0.1718647942732932,0.3473038169922741,0.1359503125545103,0.777173731474115,0.10110887797203784,-0.35041993001114047,0.07800679317318925,-0.525552764991638
0.1263345126393338,0.9684987564614068,0.004810020137850719,1.231706874582216,0.0788705750558295,0.748494390630473,0.1720905782375889,0.3477665450465489,0.1357629413635165,0.7826799407752786,0.09401930240431905,-0.6386412986028457,0.07271589802464482,-0.8240809684190494
0.1259529198820055,0.9720357791591921,0.0046907777518306265,1.3758740258144524,0.07933384982470017,0.7381645246280704,0.1719345772445228,0.3473395229274144,0.13607914560684975,0.7728357697889366,0.09454377104685018,-0.6220423359019178,0.07314177601140531,-0.8029190353336282
