,Amplitude,Phase
0,0.11226152502081684,0.7091093638775484
1,0.11226152502081684,0.7091093638775484
2,0.11226152502081684,0.7091093638775484
3,0.11240253555858698,0.7092052549829976
4,0.11240253555858698,0.7092052549829976
5,0.11233743810502109,0.708529719072087
6,0.11233743810502109,0.708529719072087
7,0.11226152502081684,0.7091093638775484
8,0.11233743810502378,0.7085297190720663
9,0.11233743810502378,0.7085297190720663
10,0.11240253555858967,0.709205254982977
11,0.11240253555858967,0.709205254982977
12,0.11233743810502378,0.7085297190720663
13,0.11233743810502378,0.7085297190720663
14,0.11233743810502378,0.7085297190720663
15,0.11226152502081953,0.7091093638775278
16,0.11218564970619072,0.7096897929487758
17,0.11225083518620294,0.7103655688567296
18,0.11225083518620294,0.7103655688567296
19,0.11203401269257568,0.71085300869325
20,0.11210981223782408,0.7102710074866824
21,0.11240253555858967,0.709205254982977
22,0.11233743810502378,0.7085297190720663
23,0.11240253555858967,0.709205254982977
24,0.11175195747726191,0.710664510594063
25,0.11226152502081684,0.7091093638775484
26,0.11233743810502378,0.7085297190720663
27,0.11233743810502378,0.7085297190720663
28,0.11233743810502378,0.7085297190720663
29,0.11240253555858967,0.709205254982977
30,0.11233743810502378,0.7085297190720663
31,0.11233743810502378,0.7085297190720663
32,0.11233743810502378,0.7085297190720663
33,0.11240253555858967,0.709205254982977
34,0.11233743810502378,0.7085297190720663
35,0.11233743810502378,0.7085297190720663
36,0.11226152502081953,0.7091093638775278
37,0.11233743810502378,0.7085297190720663
38,0.11233743810502378,0.7085297190720663
39,0.11240253555858967,0.709205254982977
40,0.11240253555858967,0.709205254982977
41,0.11226152502081953,0.7091093638775278
42,0.11233743810502378,0.7085297190720663
43,0.11233743810502378,0.7085297190720663
44,0.11233743810502378,0.7085297190720663
45,0.11240253555858967,0.709205254982977
46,0.11240253555858967,0.709205254982977
47,0.11233743810502378,0.7085297190720663
48,0.11233743810502378,0.7085297190720663
49,0.11233743810502378,0.7085297190720663
50,0.11233743810502378,0.7085297190720663
51,0.11233743810502378,0.7085297190720663
52,0.11233743810502378,0.7085297190720663
53,0.11240253555858967,0.709205254982977
54,0.11233743810502378,0.7085297190720663
55,0.11233743810502378,0.7085297190720663
56,0.11233743810502378,0.7085297190720663
57,0.11240253555858967,0.709205254982977
58,0.11233743810502378,0.7085297190720663
59,0.11240253555858967,0.709205254982977
60,0.11233743810502378,0.7085297190720663
61,0.11233743810502378,0.7085297190720663
62,0.11240253555858967,0.709205254982977
63,0.11226152502081953,0.7091093638775278
64,0.11226152502081953,0.7091093638775278
65,0.11233743810502378,0.7085297190720663
66,0.11226152502081684,0.7091093638775484
67,0.11233743810502378,0.7085297190720663
68,0.11240253555858967,0.709205254982977
69,0.11233743810502378,0.7085297190720663
70,0.11233743810502378,0.7085297190720663
71,0.11233743810502109,0.708529719072087
72,0.11233743810502378,0.7085297190720663
73,0.11240253555858967,0.709205254982977
74,0.11240253555858967,0.709205254982977
75,0.11233743810502378,0.7085297190720663
76,0.11233743810502378,0.7085297190720663
77,0.11240253555858967,0.709205254982977
78,0.11240253555858967,0.709205254982977
79,0.11233743810502378,0.7085297190720663
80,0.11233743810502378,0.7085297190720663
81,0.11240253555858967,0.709205254982977
82,0.11240253555858967,0.709205254982977
83,0.11233743810502378,0.7085297190720663
84,0.11240253555858698,0.7092052549829976
85,0.11240253555858698,0.7092052549829976
86,0.11247844237897311,0.7086262721276703
87,0.11247844237897311,0.7086262721276703
88,0.11240253555858967,0.709205254982977
89,0.11240253555858967,0.709205254982977
90,0.11233743810502378,0.7085297190720663
91,0.11233743810502378,0.7085297190720663
92,0.11233743810502378,0.7085297190720663
93,0.11240253555858967,0.709205254982977
94,0.11233743810502109,0.708529719072087
95,0.11226152502081684,0.7091093638775484
96,0.11233743810502378,0.7085297190720663
97,0.11240253555858967,0.709205254982977
98,0.11233743810502378,0.7085297190720663
99,0.11233743810502378,0.7085297190720663
100,0.11233743810502378,0.7085297190720663
101,0.11233743810502378,0.7085297190720663
102,0.11233743810502378,0.7085297190720663
103,0.11240253555858967,0.709205254982977
104,0.11240253555858967,0.709205254982977
105,0.11240253555858967,0.709205254982977
106,0.11247844237897311,0.7086262721276703
107,0.11233743810502378,0.7085297190720663
108,0.11233743810502378,0.7085297190720663
109,0.11226152502081684,0.7091093638775484
110,0.11240253555858967,0.709205254982977
111,0.11226152502081953,0.7091093638775278
112,0.11226152502081953,0.7091093638775278
113,0.11233743810502378,0.7085297190720663
114,0.11226152502081684,0.7091093638775484
115,0.11226152502081684,0.7091093638775484
116,0.11226152502081684,0.7091093638775484
117,0.11233743810502378,0.7085297190720663
118,0.11247844237897311,0.7086262721276703
119,0.11226152502081684,0.7091093638775484
120,0.11240253555858967,0.709205254982977
121,0.11233743810502378,0.7085297190720663
122,0.11240253555858967,0.709205254982977
123,0.11233743810502378,0.7085297190720663
124,0.11233743810502378,0.7085297190720663
125,0.11240253555858967,0.709205254982977
126,0.11233743810502378,0.7085297190720663
127,0.11226152502081953,0.7091093638775278
128,0.11226152502081953,0.7091093638775278
129,0.11240253555858967,0.709205254982977
130,0.11233743810502378,0.7085297190720663
131,0.11226152502081684,0.7091093638775484
132,0.11226152502081953,0.7091093638775278
133,0.11225083518620294,0.7103655688567296
134,0.11226152502081953,0.7091093638775278
135,0.11232666646883123,0.7097850201606157
136,0.11232666646883123,0.7097850201606157
137,0.11232666646883123,0.7097850201606157
138,0.11226152502081953,0.7091093638775278
139,0.11226152502081953,0.7091093638775278
140,0.11226152502081953,0.7091093638775278
141,0.11240253555858967,0.709205254982977
142,0.11240253555858967,0.709205254982977
143,0.11240253555858967,0.709205254982977
144,0.11240253555858967,0.709205254982977
145,0.11240253555858967,0.709205254982977
146,0.11247844237897311,0.7086262721276703
147,0.11247844237897311,0.7086262721276703
148,0.11247844237897311,0.7086262721276703
149,0.11240253555858967,0.709205254982977
150,0.11240253555858967,0.709205254982977
151,0.11240253555858967,0.709205254982977
152,0.11233743810502378,0.7085297190720663
153,0.11233743810502378,0.7085297190720663
154,0.11233743810502378,0.7085297190720663
155,0.11226152502081953,0.7091093638775278
156,0.11226152502081684,0.7091093638775484
157,0.11240253555858967,0.709205254982977
158,0.11233743810502378,0.7085297190720663
159,0.11233743810502378,0.7085297190720663
160,0.11233743810502378,0.7085297190720663
161,0.11233743810502378,0.7085297190720663
162,0.11233743810502378,0.7085297190720663
163,0.11240253555858967,0.709205254982977
164,0.11240253555858967,0.709205254982977
165,0.11240253555858967,0.709205254982977
166,0.11240253555858967,0.709205254982977
167,0.11247844237897311,0.7086262721276703
168,0.11247844237897311,0.7086262721276703
169,0.11247844237897311,0.7086262721276703
170,0.11240253555858967,0.709205254982977
171,0.11240253555858967,0.709205254982977
172,0.11240253555858967,0.709205254982977
173,0.11240253555858967,0.709205254982977
174,0.11240253555858967,0.709205254982977
175,0.11240253555858967,0.709205254982977
176,0.11233743810502378,0.7085297190720663
177,0.11233743810502378,0.7085297190720663
178,0.11240253555858967,0.709205254982977
179,0.11233743810502378,0.7085297190720663
180,0.11233743810502378,0.7085297190720663
181,0.11226152502081953,0.7091093638775278
182,0.11225083518620294,0.7103655688567296
183,0.11225083518620294,0.7103655688567296
184,0.11226152502081953,0.7091093638775278
185,0.11226152502081953,0.7091093638775278
186,0.11226152502081953,0.7091093638775278
187,0.11232666646883123,0.7097850201606157
188,0.11225083518620294,0.7103655688567296
189,0.11240253555858967,0.709205254982977
190,0.11240253555858967,0.709205254982977
191,0.11240253555858967,0.709205254982977
192,0.11240253555858967,0.709205254982977
193,0.11240253555858967,0.709205254982977
194,0.11240253555858967,0.709205254982977
195,0.11240253555858967,0.709205254982977
196,0.11247844237897311,0.7086262721276703
197,0.11247844237897311,0.7086262721276703
198,0.11247844237897311,0.7086262721276703
199,0.11247844237897311,0.7086262721276703
200,0.11240253555858967,0.709205254982977
201,0.11240253555858967,0.709205254982977
202,0.11240253555858967,0.709205254982977
203,0.11240253555858967,0.709205254982977
204,0.11240253555858967,0.709205254982977
205,0.11233743810502378,0.7085297190720663
206,0.11240253555858967,0.709205254982977
207,0.11240253555858967,0.709205254982977
208,0.11233743810502378,0.7085297190720663
209,0.11233743810502378,0.7085297190720663
210,0.11240253555858967,0.709205254982977
211,0.11233743810502378,0.7085297190720663
212,0.11233743810502378,0.7085297190720663
213,0.11233743810502109,0.708529719072087
214,0.11233743810502378,0.7085297190720663
215,0.11225083518620294,0.7103655688567296
216,0.11218564970619072,0.7096897929487758
217,0.11225083518620294,0.7103655688567296
218,0.11232666646883123,0.7097850201606157
219,0.11210981223782408,0.7102710074866824
220,0.11240253555858967,0.709205254982977
221,0.11240253555858967,0.709205254982977
222,0.11240253555858967,0.709205254982977
223,0.11240253555858967,0.709205254982977
224,0.11240253555858967,0.709205254982977
225,0.11240253555858967,0.709205254982977
226,0.11240253555858967,0.709205254982977
227,0.11240253555858967,0.709205254982977
228,0.11240253555858967,0.709205254982977
229,0.11240253555858967,0.709205254982977
230,0.11247844237897311,0.7086262721276703
231,0.11247844237897311,0.7086262721276703
232,0.11247844237897311,0.7086262721276703
233,0.11247844237897311,0.7086262721276703
234,0.11247844237897311,0.7086262721276703
235,0.11240253555858967,0.709205254982977
236,0.11240253555858967,0.709205254982977
237,0.11240253555858967,0.709205254982977
238,0.11210981223782408,0.7102710074866824
239,0.11226152502081953,0.7091093638775278
240,0.11233743810502378,0.7085297190720663
241,0.11226152502081953,0.7091093638775278
242,0.11226152502081684,0.7091093638775484
243,0.11226152502081684,0.7091093638775484
244,0.11233743810502378,0.7085297190720663
245,0.11233743810502378,0.7085297190720663
246,0.11240253555858967,0.709205254982977
247,0.11233743810502378,0.7085297190720663
248,0.11233743810502378,0.7085297190720663
249,0.11240253555858967,0.709205254982977
250,0.11240253555858967,0.709205254982977
251,0.11240253555858967,0.709205254982977
252,0.11240253555858967,0.709205254982977
253,0.11240253555858967,0.709205254982977
254,0.11247844237897311,0.7086262721276703
255,0.11247844237897311,0.7086262721276703
256,0.11247844237897311,0.7086262721276703
257,0.11247844237897311,0.7086262721276703
258,0.11247844237897311,0.7086262721276703
259,0.11240253555858967,0.709205254982977
260,0.11240253555858967,0.709205254982977
