,Amplitude,Phase
0,0.02954538881111514,1.441823396980638
1,0.02975667992233253,1.4393551649057152
2,0.029855820203105034,1.4397941513814945
3,0.029855820203105034,1.4397941513814945
4,0.02986904752415338,1.4364748848418931
5,0.029532693747776704,1.445181358114311
6,0.029421080877492563,1.448127671290481
7,0.029968149759371527,1.4369217522712587
8,0.02921044333795685,1.450687591228019
9,0.029421080877492563,1.448127671290481
10,0.029433484333323212,1.444755703840335
11,0.02954538881111514,1.441823396980638
12,0.02975667992233253,1.4393551649057152
13,0.02975667992233253,1.4393551649057152
14,0.029882603634893187,1.4331585933333864
15,0.029855820203105034,1.4397941513814945
16,0.029532693747776704,1.445181358114311
17,0.029532693747776704,1.445181358114311
18,0.02954538881111514,1.441823396980638
19,0.02975667992233253,1.4393551649057152
20,0.029657545414277838,1.4389132435964669
21,0.02954538881111514,1.441823396980638
22,0.029421080877492563,1.448127671290481
23,0.02921044333795685,1.450687591228019
24,0.029000000000000282,1.4532846813634808
25,0.02954538881111514,1.441823396980638
26,0.02975667992233253,1.4393551649057152
27,0.02986904752415338,1.4364748848418931
28,0.030094517773177606,1.4307789692250086
29,0.029981661061390812,1.4336162183391103
30,0.03008072472531379,1.4340708292827653
31,0.02932183486755173,1.447710367099933
32,0.02986904752415338,1.4364748848418931
33,0.02965754541428136,1.4389132435964826
34,0.029532693747776704,1.445181358114311
35,0.02932183486755173,1.447710367099933
36,0.02911116624252627,1.4502759960257676
37,0.02932183486755173,1.447710367099933
38,0.029433484333323212,1.444755703840335
39,0.029433484333323212,1.444755703840335
40,0.029433484333323212,1.444755703840335
41,0.029421080877492563,1.448127671290481
42,0.02921044333795685,1.450687591228019
43,0.029099312706660323,1.4536875822280608
44,0.02901189411258794,1.4498615839818128
45,0.028801388855401452,1.4524705442893953
46,0.02921044333795685,1.450687591228019
47,0.029855820203105034,1.4397941513814945
48,0.029981661061390812,1.4336162183391103
49,0.030094517773177606,1.4307789692250086
50,0.030094517773177606,1.4307789692250086
51,0.03008072472531379,1.4340708292827653
52,0.029968149759371527,1.4369217522712587
53,0.030207614933987877,1.4279629428763339
54,0.030207614933987877,1.4279629428763339
55,0.030207614933987877,1.4279629428763339
56,0.030094517773177606,1.4307789692250086
57,0.028591082525851845,1.4551179040969624
58,0.028591082525851845,1.4551179040969624
59,0.02869041651841356,1.4555202008239692
60,0.028801388855401452,1.4524705442893953
61,0.02901189411258794,1.4498615839818128
62,0.029000000000000282,1.4532846813634808
63,0.029099312706660323,1.4536875822280608
64,0.029099312706660323,1.4536875822280608
65,0.029000000000000282,1.4532846813634808
66,0.029000000000000282,1.4532846813634808
67,0.028801388855401452,1.4524705442893953
68,0.028591082525851845,1.4551179040969624
69,0.029756679922328545,1.439355164905818
70,0.029631908477183243,1.4456041620794866
71,0.029421080877496526,1.448127671290376
72,0.029309725348423157,1.4510963980730793
73,0.029099312706660323,1.4536875822280608
74,0.028900692033237363,1.452879011553253
75,0.028789755122266055,1.455919721378021
76,0.028591082525851845,1.4551179040969624
77,0.028591082525851845,1.4551179040969624
78,0.028591082525851845,1.4551179040969624
79,0.028801388855401452,1.4524705442893953
80,0.029000000000000282,1.4532846813634808
81,0.029000000000000282,1.4532846813634808
82,0.029099312706660323,1.4536875822280608
83,0.029099312706660323,1.4536875822280608
84,0.029000000000000282,1.4532846813634808
85,0.02901189411258794,1.4498615839818128
86,0.028801388855401452,1.4524705442893953
87,0.028591082525851845,1.4551179040969624
88,0.028591082525851845,1.4551179040969624
89,0.028591082525851845,1.4551179040969624
90,0.028591082525851845,1.4551179040969624
91,0.028591082525851845,1.4551179040969624
92,0.028591082525851845,1.4551179040969624
93,0.028789755122266055,1.455919721378021
94,0.028900692033237363,1.452879011553253
95,0.02911116624252627,1.4502759960257676
96,0.029321834867552164,1.4477103670998128
97,0.02953269374778023,1.445181358114326
98,0.02975667992233253,1.4393551649057152
99,0.03032094985319623,1.4251679462241822
100,0.029769951293206854,1.4360250423172336
101,0.03009451777317711,1.4307789692251256
102,0.02975667992232901,1.4393551649056997
103,0.029968149759367534,1.4369217522713604
104,0.0304494663335803,1.4191457496280835
105,0.028591082525851845,1.4551179040969624
106,0.028591082525851845,1.4551179040969624
107,0.028591082525851845,1.4551179040969624
108,0.028591082525851845,1.4551179040969624
109,0.02869041651841356,1.4555202008239692
110,0.028801388855401452,1.4524705442893953
111,0.028801388855401452,1.4524705442893953
112,0.028900692033237363,1.452879011553253
113,0.028900692033237363,1.452879011553253
114,0.028801388855401452,1.4524705442893953
115,0.028801388855401452,1.4524705442893953
116,0.028591082525851845,1.4551179040969624
117,0.028591082525851845,1.4551179040969624
118,0.028591082525851845,1.4551179040969624
119,0.029433484333322765,1.4447557038404546
120,0.029532693747776256,1.4451813581144302
121,0.029433484333322765,1.4447557038404546
122,0.029545388811114685,1.441823396980757
123,0.029433484333322765,1.4447557038404546
124,0.029321834867555692,1.4477103670998277
125,0.029210443337957276,1.4506875912278985
126,0.02901189411258794,1.4498615839818128
127,0.02888909828983991,1.4563164942708346
128,0.02869041651841356,1.4555202008239692
129,0.028591082525851845,1.4551179040969624
130,0.028591082525851845,1.4551179040969624
131,0.028591082525851845,1.4551179040969624
132,0.028591082525851845,1.4551179040969624
133,0.028591082525851845,1.4551179040969624
134,0.028591082525851845,1.4551179040969624
135,0.028591082525851845,1.4551179040969624
136,0.028801388855401452,1.4524705442893953
137,0.028801388855401452,1.4524705442893953
138,0.028900692033237363,1.452879011553253
139,0.028900692033237363,1.452879011553253
140,0.028801388855401452,1.4524705442893953
141,0.028801388855401452,1.4524705442893953
142,0.028591082525851845,1.4551179040969624
143,0.028591082525851845,1.4551179040969624
144,0.028591082525851845,1.4551179040969624
145,0.028591082525851845,1.4551179040969624
146,0.028591082525851845,1.4551179040969624
147,0.028591082525851845,1.4551179040969624
148,0.028591082525851845,1.4551179040969624
149,0.028591082525851845,1.4551179040969624
150,0.028591082525851845,1.4551179040969624
151,0.028579713084635267,1.4585935117976596
152,0.02869041651841356,1.4555202008239692
153,0.028900692033237363,1.452879011553253
154,0.029099312706660323,1.4536875822280608
155,0.029309725348426685,1.451096398073094
156,0.029421080877496526,1.448127671290376
157,0.029532693747776256,1.4451813581144302
158,0.029532693747776256,1.4451813581144302
159,0.029433484333322765,1.4447557038404546
160,0.03010863663469505,1.4274901608640849
161,0.029631908477179274,1.4456041620795905
162,0.03009451777317409,1.4307789692249921
163,0.029644561052576353,1.4422572562461147
164,0.029532693747776256,1.4451813581144302
165,0.029532693747776256,1.4451813581144302
166,0.03010863663469505,1.4274901608640849
167,0.030350617786131708,1.4186480003617117
168,0.02999549966244779,1.4303136984044622
169,0.029995499662451304,1.4303136984044789
170,0.028591082525851845,1.4551179040969624
171,0.028591082525851845,1.4551179040969624
172,0.028591082525851845,1.4551179040969624
173,0.028591082525851845,1.4551179040969624
174,0.028591082525851845,1.4551179040969624
175,0.028591082525851845,1.4551179040969624
176,0.028591082525851845,1.4551179040969624
177,0.02870209051619857,1.4520592506731234
178,0.02870209051619857,1.4520592506731234
179,0.02870209051619857,1.4520592506731234
180,0.02870209051619857,1.4520592506731234
181,0.028591082525851845,1.4551179040969624
182,0.028591082525851845,1.4551179040969624
183,0.028591082525851845,1.4551179040969624
184,0.028591082525851845,1.4551179040969624
185,0.028591082525851845,1.4551179040969624
186,0.028789755122266055,1.455919721378021
187,0.028988445974215626,1.4567105476267588
188,0.028900692033237363,1.452879011553253
189,0.029000000000000282,1.4532846813634808
190,0.029000000000000282,1.4532846813634808
191,0.029099312706660323,1.4536875822280608
192,0.0290000000000007,1.453284681363359
193,0.02899999999999717,1.4532846813633449
194,0.028900692033237363,1.452879011553253
195,0.028801388855401452,1.4524705442893953
196,0.02869041651841356,1.4555202008239692
197,0.028579713084635267,1.4585935117976596
198,0.02849175319280796,1.4547128022912406
199,0.028591082525851845,1.4551179040969624
